cust_id,propensity
32219.0,0.001
280400.0,0.428
143027.0,0.629
225654.0,0.001
157154.0,0.641
430956.0,0.003
309682.0,0.428
128897.0,0.781
194022.0,0.43
378639.0,0.001
83193.0,0.847
278905.0,0.004
276866.0,0.807
122075.0,0.843
357290.0,0.001
136449.0,0.001
338941.0,0.002
316677.0,0.0
455996.0,0.658
326904.0,0.001
308619.0,0.658
105840.0,0.658
182435.0,0.001
213040.0,0.693
422310.0,0.629
457262.0,0.807
239201.0,0.837
258329.0,0.104
354623.0,0.001
201560.0,0.837
381890.0,0.001
83257.0,0.814
371766.0,0.15
218466.0,0.089
145882.0,0.814
33562.0,0.629
222105.0,0.641
487505.0,0.001
74432.0,0.001
347222.0,0.004
453399.0,0.001
88981.0,0.776
442855.0,0.0
232099.0,0.641
334351.0,0.814
452321.0,0.001
460700.0,0.002
278970.0,0.0
68007.0,0.814
369340.0,0.001
84919.0,0.814
308734.0,0.001
476588.0,0.001
164835.0,0.006
320971.0,0.001
123152.0,0.693
267227.0,0.098
58698.0,0.004
499185.0,0.807
265090.0,0.693
344399.0,0.0
372336.0,0.001
6287.0,0.814
203664.0,0.113
355230.0,0.658
45136.0,0.814
375332.0,0.0
225597.0,0.002
483494.0,0.001
271070.0,0.658
51503.0,0.814
302408.0,0.837
125887.0,0.519
31010.0,0.017
220406.0,0.002
159134.0,0.386
137559.0,0.43
48561.0,0.001
410490.0,0.001
240887.0,0.004
16537.0,0.814
85657.0,0.098
210898.0,0.098
73196.0,0.001
112628.0,0.001
1326.0,0.001
198101.0,0.43
300629.0,0.846
464064.0,0.003
177580.0,0.43
134544.0,0.0
158504.0,0.001
256992.0,0.814
5683.0,0.519
81953.0,0.641
263603.0,0.001
377262.0,0.004
320465.0,0.001
9901.0,0.826
380315.0,0.658
115401.0,0.004
298971.0,0.781
339871.0,0.837
380351.0,0.0
293557.0,0.001
306106.0,0.001
286269.0,0.002
169046.0,0.536
182885.0,0.519
93059.0,0.029
112081.0,0.001
32224.0,0.43
12781.0,0.658
122081.0,0.837
19767.0,0.819
171308.0,0.002
9801.0,0.001
182892.0,0.776
251281.0,0.43
350217.0,0.428
250859.0,0.428
100217.0,0.641
473961.0,0.001
90817.0,0.0
215075.0,0.001
26089.0,0.843
111687.0,0.001
422646.0,0.839
166683.0,0.847
223460.0,0.001
246791.0,0.428
153889.0,0.004
243654.0,0.776
30869.0,0.837
287847.0,0.819
296257.0,0.169
36556.0,0.837
447753.0,0.001
249125.0,0.001
255256.0,0.764
239724.0,0.641
143275.0,0.77
112911.0,0.002
273166.0,0.847
180161.0,0.658
206182.0,0.001
362784.0,0.001
224950.0,0.519
320666.0,0.658
339923.0,0.004
27877.0,0.001
334477.0,0.814
282461.0,0.358
467722.0,0.001
50693.0,0.0
978.0,0.611
233043.0,0.001
109767.0,0.0
92162.0,0.629
356941.0,0.002
163480.0,0.819
257024.0,0.001
5856.0,0.001
103929.0,0.819
137326.0,0.001
132205.0,0.001
236682.0,0.776
120680.0,0.003
323524.0,0.43
250449.0,0.776
486676.0,0.819
279138.0,0.536
92531.0,0.819
344605.0,0.629
28703.0,0.001
245822.0,0.001
60169.0,0.658
63512.0,0.003
369523.0,0.819
352153.0,0.004
170495.0,0.43
483767.0,0.004
130968.0,0.001
293532.0,0.169
69529.0,0.641
158399.0,0.001
61444.0,0.001
245765.0,0.002
180405.0,0.001
326688.0,0.006
118195.0,0.764
471365.0,0.001
311682.0,0.0
193253.0,0.15
343784.0,0.814
185505.0,0.526
71548.0,0.629
49194.0,0.001
195983.0,0.837
58796.0,0.004
404350.0,0.002
68304.0,0.004
162576.0,0.004
369302.0,0.837
170912.0,0.826
25789.0,0.826
207241.0,0.814
226127.0,0.001
278344.0,0.001
108864.0,0.658
343115.0,0.526
27296.0,0.166
117694.0,0.815
285972.0,0.0
129356.0,0.807
159341.0,0.43
17904.0,0.847
435932.0,0.428
139872.0,0.843
445698.0,0.006
473671.0,0.814
363253.0,0.0
163063.0,0.002
145840.0,0.819
122529.0,0.658
841.0,0.519
366878.0,0.001
127115.0,0.526
471.0,0.693
87284.0,0.001
10644.0,0.764
181292.0,0.001
21517.0,0.003
328167.0,0.819
115231.0,0.203
68792.0,0.001
46200.0,0.819
75050.0,0.001
172293.0,0.001
4496.0,0.113
367090.0,0.819
120794.0,0.815
58110.0,0.001
310566.0,0.428
288481.0,0.0
40953.0,0.001
484479.0,0.0
425612.0,0.843
64483.0,0.43
224938.0,0.002
376161.0,0.519
401868.0,0.001
115744.0,0.764
446945.0,0.001
262883.0,0.001
198543.0,0.003
234721.0,0.001
276795.0,0.222
143285.0,0.001
498206.0,0.002
69132.0,0.843
436962.0,0.0
410474.0,0.826
409825.0,0.001
413237.0,0.814
37299.0,0.029
8559.0,0.001
123769.0,0.814
304417.0,0.006
40121.0,0.837
314270.0,0.658
31109.0,0.001
260552.0,0.002
143726.0,0.814
140410.0,0.43
234837.0,0.104
197569.0,0.773
346551.0,0.658
302044.0,0.004
275157.0,0.428
391077.0,0.814
257186.0,0.71
376143.0,0.002
432071.0,0.001
275069.0,0.776
153402.0,0.815
205472.0,0.001
28514.0,0.001
7842.0,0.629
99079.0,0.001
340164.0,0.113
94501.0,0.526
289888.0,0.847
44197.0,0.104
150128.0,0.001
238793.0,0.001
304202.0,0.001
101359.0,0.001
271257.0,0.003
351289.0,0.814
328403.0,0.001
256949.0,0.819
84053.0,0.814
239837.0,0.807
348854.0,0.43
239144.0,0.001
306540.0,0.641
144250.0,0.001
91615.0,0.0
101902.0,0.001
293212.0,0.001
173341.0,0.629
64197.0,0.781
506979.0,0.001
96123.0,0.001
156107.0,0.781
257178.0,0.001
205792.0,0.001
129647.0,0.776
54963.0,0.038
331820.0,0.004
44046.0,0.519
232790.0,0.814
248645.0,0.764
99963.0,0.77
316024.0,0.002
492027.0,0.001
94289.0,0.819
48833.0,0.001
75121.0,0.0
248731.0,0.43
184384.0,0.15
116789.0,0.001
314560.0,0.843
157269.0,0.001
273565.0,0.0
131268.0,0.001
222740.0,0.814
305401.0,0.658
24409.0,0.519
35790.0,0.001
185510.0,0.0
158639.0,0.002
361039.0,0.001
69781.0,0.43
138195.0,0.814
110259.0,0.006
507189.0,0.0
14698.0,0.764
397610.0,0.819
233963.0,0.002
32958.0,0.001
184016.0,0.658
396273.0,0.001
372267.0,0.002
317946.0,0.819
507165.0,0.819
149869.0,0.77
331968.0,0.814
435265.0,0.847
28557.0,0.815
444526.0,0.001
21504.0,0.819
243764.0,0.629
456493.0,0.002
98282.0,0.001
210914.0,0.428
72226.0,0.814
51243.0,0.126
93317.0,0.001
19943.0,0.001
202780.0,0.428
163755.0,0.428
357774.0,0.847
269725.0,0.526
36695.0,0.001
258253.0,0.526
111479.0,0.15
124706.0,0.765
149236.0,0.428
137660.0,0.519
261437.0,0.0
220592.0,0.001
264072.0,0.819
46832.0,0.098
84253.0,0.001
118263.0,0.001
66844.0,0.001
337203.0,0.005
55951.0,0.776
67704.0,0.001
433062.0,0.001
268741.0,0.629
37017.0,0.001
42438.0,0.252
370868.0,0.815
33935.0,0.776
205565.0,0.658
230281.0,0.253
169137.0,0.658
6772.0,0.0
397551.0,0.819
355785.0,0.001
172395.0,0.0
249434.0,0.776
494521.0,0.001
7074.0,0.843
27629.0,0.519
137837.0,0.004
332710.0,0.001
433416.0,0.819
98228.0,0.089
467198.0,0.001
375040.0,0.006
328210.0,0.001
368144.0,0.781
497467.0,0.843
31851.0,0.002
263710.0,0.004
91051.0,0.101
44359.0,0.843
433018.0,0.002
157746.0,0.611
322419.0,0.526
146708.0,0.428
127615.0,0.776
338980.0,0.781
371455.0,0.001
285028.0,0.629
238666.0,0.519
336213.0,0.611
378771.0,0.764
462415.0,0.003
106514.0,0.43
113963.0,0.43
35426.0,0.001
328278.0,0.038
333987.0,0.0
314853.0,0.814
34620.0,0.611
66959.0,0.658
271105.0,0.781
177901.0,0.0
409957.0,0.001
321358.0,0.629
90028.0,0.001
439166.0,0.001
317705.0,0.43
428273.0,0.001
235774.0,0.843
357443.0,0.428
322995.0,0.222
164537.0,0.658
133855.0,0.001
322804.0,0.223
154849.0,0.001
308519.0,0.001
342158.0,0.843
169032.0,0.017
1646.0,0.003
139060.0,0.764
116892.0,0.11
492240.0,0.001
463184.0,0.837
254458.0,0.003
346057.0,0.001
13434.0,0.813
356273.0,0.819
64094.0,0.814
393901.0,0.002
39843.0,0.629
212021.0,0.0
97098.0,0.001
358196.0,0.819
290184.0,0.001
185294.0,0.776
191543.0,0.002
47972.0,0.003
190608.0,0.658
493303.0,0.001
4498.0,0.43
6843.0,0.001
137489.0,0.814
303440.0,0.658
330565.0,0.17
77224.0,0.843
8651.0,0.001
63979.0,0.169
274092.0,0.001
150155.0,0.001
220310.0,0.001
262685.0,0.001
368776.0,0.271
9595.0,0.001
354087.0,0.658
89805.0,0.001
126813.0,0.166
239428.0,0.001
57560.0,0.843
27363.0,0.113
11957.0,0.611
168626.0,0.837
311277.0,0.002
418607.0,0.001
353402.0,0.001
219900.0,0.428
494308.0,0.001
475698.0,0.001
280959.0,0.814
102214.0,0.002
482393.0,0.658
35330.0,0.819
462288.0,0.002
117426.0,0.641
127224.0,0.781
182468.0,0.781
493834.0,0.001
228553.0,0.001
252578.0,0.166
103399.0,0.089
88461.0,0.814
147563.0,0.819
196680.0,0.815
252465.0,0.762
277253.0,0.001
339731.0,0.819
329937.0,0.693
305080.0,0.843
359061.0,0.0
297224.0,0.641
191034.0,0.764
297703.0,0.611
429163.0,0.001
173638.0,0.814
376086.0,0.814
361739.0,0.837
68688.0,0.629
402439.0,0.001
491880.0,0.001
380755.0,0.001
160524.0,0.001
435968.0,0.0
224890.0,0.519
62960.0,0.611
90645.0,0.819
406103.0,0.807
243982.0,0.708
380685.0,0.629
185211.0,0.001
260578.0,0.001
506789.0,0.002
280525.0,0.003
117026.0,0.43
92681.0,0.004
477357.0,0.001
442604.0,0.846
17782.0,0.814
358624.0,0.819
481652.0,0.001
493150.0,0.002
406817.0,0.814
59367.0,0.629
330721.0,0.15
116620.0,0.708
175619.0,0.658
469739.0,0.819
184462.0,0.658
331303.0,0.428
65977.0,0.001
168311.0,0.002
15842.0,0.43
477587.0,0.001
278362.0,0.819
116438.0,0.611
431454.0,0.001
381418.0,0.001
430451.0,0.807
265551.0,0.658
121546.0,0.641
171007.0,0.658
63873.0,0.819
355632.0,0.658
42295.0,0.629
157416.0,0.002
292265.0,0.002
242809.0,0.43
99788.0,0.004
433842.0,0.001
113418.0,0.519
494769.0,0.001
99933.0,0.001
439443.0,0.001
355574.0,0.776
501946.0,0.001
141869.0,0.776
215261.0,0.0
189550.0,0.658
121083.0,0.001
306188.0,0.001
386128.0,0.001
145917.0,0.119
54369.0,0.814
92064.0,0.001
26757.0,0.43
158915.0,0.001
132155.0,0.813
332331.0,0.846
266515.0,0.814
432213.0,0.629
23097.0,0.814
282200.0,0.658
81589.0,0.104
223390.0,0.43
121058.0,0.001
166887.0,0.001
67543.0,0.001
299076.0,0.819
227513.0,0.837
30776.0,0.001
31021.0,0.843
372845.0,0.814
42879.0,0.001
168308.0,0.002
280888.0,0.253
341776.0,0.002
207919.0,0.829
374440.0,0.006
328137.0,0.843
452862.0,0.01
483267.0,0.003
422699.0,0.629
192577.0,0.113
438696.0,0.004
164039.0,0.781
229455.0,0.658
392361.0,0.002
224513.0,0.814
76331.0,0.843
332541.0,0.628
376158.0,0.001
118526.0,0.519
136410.0,0.0
477723.0,0.001
320335.0,0.776
364009.0,0.814
304457.0,0.658
413151.0,0.778
478779.0,0.0
212293.0,0.003
230017.0,0.001
408553.0,0.837
5161.0,0.002
102.0,0.001
19111.0,0.002
62714.0,0.658
274247.0,0.001
480853.0,0.819
252825.0,0.0
68512.0,0.104
233768.0,0.658
86516.0,0.814
182369.0,0.837
231264.0,0.0
20298.0,0.001
377793.0,0.001
304453.0,0.001
91294.0,0.785
254823.0,0.819
218396.0,0.837
425595.0,0.003
462426.0,0.837
42767.0,0.843
243990.0,0.004
386769.0,0.001
161823.0,0.814
75288.0,0.764
81930.0,0.098
273657.0,0.001
419638.0,0.0
13991.0,0.001
313814.0,0.001
151025.0,0.001
285539.0,0.001
89668.0,0.846
194449.0,0.843
295723.0,0.001
56059.0,0.764
439280.0,0.001
446356.0,0.001
241670.0,0.001
315339.0,0.43
74895.0,0.814
341505.0,0.002
292480.0,0.001
73903.0,0.814
421985.0,0.843
134401.0,0.001
171306.0,0.0
79162.0,0.611
282128.0,0.0
37764.0,0.203
267726.0,0.002
269931.0,0.002
121615.0,0.814
71458.0,0.0
333372.0,0.764
141806.0,0.001
448420.0,0.002
290405.0,0.167
49175.0,0.002
311634.0,0.629
232190.0,0.001
270372.0,0.519
222831.0,0.055
151609.0,0.002
243169.0,0.003
295766.0,0.222
90323.0,0.814
103473.0,0.629
48304.0,0.002
193167.0,0.658
197667.0,0.003
467.0,0.658
287159.0,0.001
156415.0,0.002
497813.0,0.003
154719.0,0.814
491962.0,0.843
187495.0,0.001
263141.0,0.837
134418.0,0.006
88785.0,0.658
294466.0,0.776
228064.0,0.003
411629.0,0.837
75069.0,0.519
64438.0,0.001
4986.0,0.843
397173.0,0.004
466985.0,0.814
192232.0,0.001
148321.0,0.002
84319.0,0.814
457050.0,0.001
82811.0,0.693
426622.0,0.001
277007.0,0.04
60415.0,0.001
16538.0,0.629
326429.0,0.764
34095.0,0.001
17806.0,0.814
198541.0,0.0
304809.0,0.611
296186.0,0.781
59564.0,0.43
48767.0,0.519
496326.0,0.814
127666.0,0.002
162471.0,0.819
2519.0,0.814
262858.0,0.004
271128.0,0.519
73997.0,0.658
159201.0,0.104
254130.0,0.003
321100.0,0.271
296764.0,0.43
5087.0,0.658
381930.0,0.003
128715.0,0.002
278259.0,0.001
162112.0,0.629
272883.0,0.819
425033.0,0.826
134376.0,0.43
231864.0,0.001
307016.0,0.519
97856.0,0.814
346179.0,0.814
376921.0,0.001
403432.0,0.001
358712.0,0.001
6804.0,0.001
384779.0,0.001
91084.0,0.001
465621.0,0.814
437960.0,0.762
105253.0,0.001
186075.0,0.001
198248.0,0.003
22374.0,0.629
495449.0,0.002
288301.0,0.167
326232.0,0.814
277076.0,0.001
295771.0,0.001
382463.0,0.843
425465.0,0.843
424494.0,0.781
229284.0,0.814
39690.0,0.001
335372.0,0.003
308444.0,0.776
297595.0,0.0
172584.0,0.814
59437.0,0.169
77781.0,0.001
117072.0,0.843
197123.0,0.526
426173.0,0.001
40273.0,0.003
458140.0,0.001
256731.0,0.15
291160.0,0.001
123105.0,0.006
398675.0,0.004
261591.0,0.837
316380.0,0.807
378805.0,0.0
43452.0,0.001
228170.0,0.001
66686.0,0.001
384146.0,0.843
448097.0,0.776
370776.0,0.843
206249.0,0.001
355270.0,0.0
372442.0,0.843
112341.0,0.641
354883.0,0.43
56792.0,0.055
302782.0,0.641
262325.0,0.001
267053.0,0.43
466850.0,0.001
184485.0,0.001
81346.0,0.001
433110.0,0.004
228525.0,0.807
40688.0,0.001
184.0,0.001
175692.0,0.001
446886.0,0.002
86731.0,0.001
230398.0,0.814
53882.0,0.052
324671.0,0.693
223944.0,0.006
191544.0,0.004
107899.0,0.003
476108.0,0.815
282089.0,0.038
360081.0,0.764
325840.0,0.001
446027.0,0.0
305725.0,0.837
241467.0,0.167
70557.0,0.001
330254.0,0.814
247256.0,0.004
395798.0,0.847
162644.0,0.428
377317.0,0.629
161659.0,0.764
473605.0,0.001
253791.0,0.837
264197.0,0.001
293729.0,0.837
232598.0,0.814
224794.0,0.776
305003.0,0.001
282848.0,0.001
372193.0,0.001
37006.0,0.001
226578.0,0.002
134105.0,0.781
402197.0,0.428
85601.0,0.001
463886.0,0.001
501539.0,0.001
426735.0,0.001
295159.0,0.001
440882.0,0.814
341806.0,0.001
54169.0,0.819
305136.0,0.428
265382.0,0.001
42977.0,0.807
137214.0,0.003
333271.0,0.001
192600.0,0.814
203964.0,0.001
299619.0,0.843
214636.0,0.519
179672.0,0.001
139293.0,0.519
280025.0,0.43
43498.0,0.0
184496.0,0.001
115727.0,0.43
505078.0,0.0
370917.0,0.843
180764.0,0.843
147183.0,0.006
307452.0,0.693
79489.0,0.002
42453.0,0.843
421993.0,0.002
454149.0,0.002
73896.0,0.0
308506.0,0.001
24960.0,0.0
55056.0,0.001
141807.0,0.629
455971.0,0.001
453925.0,0.658
338008.0,0.819
142558.0,0.001
296677.0,0.001
265260.0,0.002
23702.0,0.001
307652.0,0.001
219586.0,0.428
421181.0,0.001
178324.0,0.004
269712.0,0.001
329502.0,0.807
314773.0,0.001
162954.0,0.001
292656.0,0.843
430854.0,0.002
142656.0,0.641
58572.0,0.001
457762.0,0.005
398082.0,0.004
4734.0,0.526
48657.0,0.001
409989.0,0.004
243183.0,0.658
126452.0,0.814
313987.0,0.15
251725.0,0.658
55162.0,0.843
195526.0,0.37
34129.0,0.104
53828.0,0.002
127084.0,0.169
312537.0,0.001
9560.0,0.004
299995.0,0.77
216063.0,0.526
203224.0,0.519
92973.0,0.693
5015.0,0.641
506337.0,0.006
333976.0,0.658
38420.0,0.004
226888.0,0.002
304891.0,0.519
266620.0,0.002
477974.0,0.001
436427.0,0.001
320479.0,0.837
21174.0,0.843
292748.0,0.819
496913.0,0.519
100149.0,0.17
275538.0,0.002
8649.0,0.658
390043.0,0.004
5793.0,0.629
366653.0,0.001
242050.0,0.098
373999.0,0.001
421474.0,0.001
62815.0,0.15
356050.0,0.006
119552.0,0.814
150576.0,0.819
430656.0,0.001
213003.0,0.837
296386.0,0.001
277174.0,0.641
300830.0,0.764
326245.0,0.814
279608.0,0.001
291229.0,0.807
395682.0,0.837
176306.0,0.0
265674.0,0.001
196989.0,0.658
127619.0,0.001
246788.0,0.358
286786.0,0.001
265690.0,0.001
290165.0,0.169
318542.0,0.0
322425.0,0.519
106848.0,0.001
56359.0,0.781
21644.0,0.004
268058.0,0.658
50997.0,0.819
17925.0,0.814
8419.0,0.846
251347.0,0.536
379223.0,0.002
249513.0,0.001
274883.0,0.002
219282.0,0.819
330078.0,0.807
228930.0,0.0
275122.0,0.0
405470.0,0.819
227715.0,0.001
158047.0,0.169
57574.0,0.847
197908.0,0.166
438481.0,0.001
60662.0,0.781
207449.0,0.002
406296.0,0.814
475658.0,0.001
238886.0,0.001
448887.0,0.001
200187.0,0.001
46209.0,0.843
188134.0,0.002
506585.0,0.001
343542.0,0.0
132089.0,0.001
467925.0,0.839
62735.0,0.43
143098.0,0.37
130860.0,0.814
46575.0,0.001
343692.0,0.001
43625.0,0.765
244808.0,0.519
60069.0,0.004
337685.0,0.814
106516.0,0.611
216290.0,0.837
265105.0,0.641
346801.0,0.0
348379.0,0.519
44250.0,0.001
240691.0,0.428
75563.0,0.629
112848.0,0.017
505203.0,0.002
200038.0,0.101
344471.0,0.0
178491.0,0.0
418679.0,0.814
12978.0,0.223
401751.0,0.001
417335.0,0.0
408402.0,0.001
57845.0,0.519
14882.0,0.002
247481.0,0.801
228585.0,0.001
350814.0,0.119
327049.0,0.001
325918.0,0.77
295258.0,0.819
271426.0,0.814
106510.0,0.139
46302.0,0.781
10401.0,0.762
478474.0,0.658
227496.0,0.001
65644.0,0.519
100366.0,0.001
334557.0,0.658
93356.0,0.819
53975.0,0.001
505144.0,0.001
335044.0,0.43
342167.0,0.001
6144.0,0.002
40356.0,0.003
488304.0,0.814
134164.0,0.641
387470.0,0.843
78119.0,0.004
103136.0,0.001
98131.0,0.001
260586.0,0.001
137743.0,0.15
188615.0,0.001
184472.0,0.0
114559.0,0.001
217874.0,0.611
414302.0,0.0
341753.0,0.776
416371.0,0.843
154778.0,0.06
399153.0,0.001
351970.0,0.0
78618.0,0.708
104895.0,0.001
2948.0,0.807
138111.0,0.001
228276.0,0.658
303482.0,0.004
66265.0,0.001
257528.0,0.819
223802.0,0.017
395597.0,0.002
243590.0,0.001
139990.0,0.002
391896.0,0.0
325035.0,0.843
288812.0,0.814
426317.0,0.001
304793.0,0.837
10720.0,0.0
21163.0,0.0
347600.0,0.693
130750.0,0.002
24547.0,0.002
32313.0,0.001
52505.0,0.001
367025.0,0.773
266758.0,0.167
46460.0,0.0
42751.0,0.001
29910.0,0.001
179218.0,0.003
379785.0,0.814
19414.0,0.658
135379.0,0.819
401536.0,0.814
12450.0,0.819
313521.0,0.006
169000.0,0.762
216670.0,0.764
323233.0,0.819
498123.0,0.001
447250.0,0.807
422558.0,0.001
206245.0,0.428
234711.0,0.807
17704.0,0.004
331945.0,0.843
303245.0,0.001
121066.0,0.001
486296.0,0.001
352243.0,0.001
98500.0,0.0
37197.0,0.055
458648.0,0.003
199139.0,0.837
292012.0,0.001
280250.0,0.658
381941.0,0.001
447703.0,0.001
117365.0,0.843
23879.0,0.006
122118.0,0.837
142310.0,0.002
131055.0,0.003
120213.0,0.001
288225.0,0.846
65921.0,0.641
85574.0,0.819
478382.0,0.001
428498.0,0.001
84506.0,0.658
171262.0,0.43
236519.0,0.837
17102.0,0.43
330882.0,0.001
382780.0,0.001
51195.0,0.001
159024.0,0.843
347362.0,0.843
13611.0,0.658
382357.0,0.001
221137.0,0.006
354510.0,0.519
373489.0,0.17
39216.0,0.843
424949.0,0.814
268226.0,0.673
11256.0,0.526
312116.0,0.0
447622.0,0.001
91218.0,0.658
131100.0,0.001
441518.0,0.629
378381.0,0.814
110256.0,0.001
69325.0,0.658
20251.0,0.002
16572.0,0.002
181659.0,0.001
317087.0,0.814
38335.0,0.001
168818.0,0.001
299583.0,0.001
79482.0,0.104
268544.0,0.001
305272.0,0.001
264844.0,0.002
93640.0,0.807
22790.0,0.002
282853.0,0.673
258912.0,0.001
407335.0,0.776
133643.0,0.526
31514.0,0.815
452240.0,0.819
106259.0,0.837
248367.0,0.06
494689.0,0.001
132115.0,0.658
78212.0,0.847
245674.0,0.004
177291.0,0.167
134938.0,0.17
395967.0,0.002
2932.0,0.002
90258.0,0.001
188919.0,0.43
418667.0,0.001
136965.0,0.002
195015.0,0.002
217621.0,0.017
271501.0,0.526
224985.0,0.004
311418.0,0.0
14227.0,0.814
286549.0,0.776
128021.0,0.001
73246.0,0.814
266376.0,0.814
465948.0,0.001
201500.0,0.001
428843.0,0.001
506761.0,0.003
195770.0,0.536
50304.0,0.001
245637.0,0.223
81329.0,0.001
478490.0,0.814
127482.0,0.526
20796.0,0.815
459902.0,0.003
38358.0,0.0
107991.0,0.43
31308.0,0.001
365200.0,0.15
245962.0,0.119
632.0,0.001
253258.0,0.001
180734.0,0.765
250553.0,0.536
125660.0,0.807
70397.0,0.611
332550.0,0.003
58358.0,0.762
256476.0,0.098
285276.0,0.001
252226.0,0.038
347670.0,0.002
354640.0,0.658
156810.0,0.826
351930.0,0.001
14120.0,0.001
29064.0,0.814
4279.0,0.819
54705.0,0.003
282324.0,0.001
136091.0,0.568
235840.0,0.004
466087.0,0.001
259825.0,0.658
337677.0,0.519
463748.0,0.807
195196.0,0.001
278935.0,0.001
447208.0,0.814
157337.0,0.837
12148.0,0.001
22962.0,0.764
475390.0,0.005
258076.0,0.815
353140.0,0.001
419041.0,0.807
223352.0,0.0
138136.0,0.837
313585.0,0.002
203588.0,0.43
237904.0,0.837
300862.0,0.001
183188.0,0.001
55399.0,0.814
28482.0,0.658
102938.0,0.001
226426.0,0.814
158274.0,0.029
50090.0,0.001
218439.0,0.001
333174.0,0.519
207941.0,0.001
260822.0,0.826
271787.0,0.0
294694.0,0.001
455515.0,0.001
368912.0,0.004
21418.0,0.098
161615.0,0.002
49353.0,0.819
326038.0,0.819
129193.0,0.781
375678.0,0.104
446571.0,0.641
345134.0,0.15
200813.0,0.002
388020.0,0.001
433158.0,0.004
110626.0,0.001
143187.0,0.819
126535.0,0.091
150071.0,0.814
287146.0,0.001
283541.0,0.001
483676.0,0.001
450482.0,0.001
301761.0,0.002
118920.0,0.0
506187.0,0.781
152497.0,0.169
33173.0,0.098
181454.0,0.002
102689.0,0.001
394407.0,0.001
488844.0,0.002
268990.0,0.0
451203.0,0.814
222734.0,0.629
51162.0,0.001
381084.0,0.006
277600.0,0.519
38786.0,0.001
426299.0,0.001
485479.0,0.693
99608.0,0.43
406349.0,0.658
37019.0,0.641
184082.0,0.001
186465.0,0.001
439604.0,0.819
318014.0,0.801
35810.0,0.002
241475.0,0.658
23271.0,0.001
191246.0,0.0
102507.0,0.837
260040.0,0.001
17271.0,0.781
74419.0,0.428
251724.0,0.052
266511.0,0.001
84157.0,0.001
196309.0,0.776
75701.0,0.001
175390.0,0.776
31771.0,0.776
374998.0,0.001
43088.0,0.252
474852.0,0.001
445174.0,0.003
464927.0,0.814
52004.0,0.43
104879.0,0.001
124974.0,0.0
209717.0,0.815
136805.0,0.611
214890.0,0.781
163976.0,0.519
231502.0,0.629
155896.0,0.001
292488.0,0.055
258817.0,0.001
439719.0,0.001
365087.0,0.004
108440.0,0.001
307521.0,0.001
118999.0,0.43
20228.0,0.43
464654.0,0.001
14047.0,0.004
332547.0,0.814
355889.0,0.001
384447.0,0.004
459394.0,0.001
363287.0,0.001
11560.0,0.814
343005.0,0.001
103925.0,0.223
340089.0,0.781
11982.0,0.814
347396.0,0.001
463433.0,0.001
19023.0,0.843
340829.0,0.814
21569.0,0.029
274150.0,0.0
342916.0,0.001
233993.0,0.001
322256.0,0.814
377900.0,0.001
280265.0,0.814
207866.0,0.843
478083.0,0.0
325266.0,0.001
400482.0,0.001
173233.0,0.43
11047.0,0.843
443869.0,0.807
75835.0,0.0
38850.0,0.765
271919.0,0.43
5456.0,0.801
138381.0,0.001
345486.0,0.807
113779.0,0.17
269440.0,0.15
289482.0,0.001
297094.0,0.629
228345.0,0.819
155031.0,0.001
433356.0,0.001
489088.0,0.003
429418.0,0.01
119932.0,0.773
105497.0,0.001
38630.0,0.0
43113.0,0.658
54300.0,0.764
9639.0,0.001
105551.0,0.001
141603.0,0.001
114561.0,0.098
320623.0,0.001
492913.0,0.001
198553.0,0.002
175766.0,0.001
41230.0,0.611
233472.0,0.074
488541.0,0.001
198736.0,0.358
280344.0,0.001
90682.0,0.658
206963.0,0.002
132948.0,0.004
400475.0,0.807
292122.0,0.001
289313.0,0.814
80204.0,0.837
307744.0,0.814
275466.0,0.819
30886.0,0.004
217501.0,0.526
467958.0,0.001
334273.0,0.001
421841.0,0.776
337480.0,0.001
179383.0,0.837
80834.0,0.658
153621.0,0.658
49810.0,0.519
354559.0,0.052
78920.0,0.001
184516.0,0.001
284136.0,0.814
363260.0,0.846
70420.0,0.843
449873.0,0.002
325721.0,0.001
66138.0,0.001
121603.0,0.658
40675.0,0.005
465309.0,0.0
475798.0,0.002
175916.0,0.658
11288.0,0.814
127337.0,0.819
248234.0,0.43
449376.0,0.001
174290.0,0.837
200962.0,0.781
399391.0,0.002
160490.0,0.693
185472.0,0.776
185708.0,0.001
30592.0,0.001
35059.0,0.428
232933.0,0.658
20278.0,0.428
341703.0,0.658
418493.0,0.814
34086.0,0.0
326478.0,0.358
235148.0,0.843
132317.0,0.002
205732.0,0.814
365647.0,0.167
121895.0,0.021
48230.0,0.526
215749.0,0.819
283763.0,0.814
112813.0,0.776
302596.0,0.0
155958.0,0.001
156063.0,0.0
273877.0,0.0
146699.0,0.002
423897.0,0.843
222372.0,0.837
127775.0,0.001
338782.0,0.23
152550.0,0.814
111745.0,0.658
199454.0,0.005
469516.0,0.002
156648.0,0.002
109418.0,0.629
32343.0,0.0
141498.0,0.04
27639.0,0.819
330952.0,0.001
70090.0,0.001
56236.0,0.001
239408.0,0.0
422694.0,0.001
285011.0,0.001
476580.0,0.658
27650.0,0.001
291684.0,0.814
434939.0,0.001
92680.0,0.001
325833.0,0.252
503327.0,0.001
350624.0,0.001
410528.0,0.776
17840.0,0.055
364607.0,0.001
28363.0,0.098
21421.0,0.819
